,Description,url
305,"1. শিশুৰ বাণিজ্যিক খাদ্যসমূহ জনপ্ৰিয়ভাবে ব্যৱ্হাৰ কৰাৰ কাৰণসমূহ:
i. কল্পিত কথা: ই স্তনৰ গাখীৰৰ সমানেই ভাল
ii. শিশুৰ খাদ্যক ব্যৱ্হাৰ কৰিবলৈ সহজ হয় স্তনপান কৰোৱাৰ তুলনাত
iii. অপ্ৰশিক্ষিত স্বাস্থ্যসেৱা কৰ্মীসলকৰ বাবে এটা সহজ পথ হয়
iv. নিৰ্মানকৰোতাসকলৰ দ্বাৰা শিশুৰ বাণিজ্যিক খাদ্যসমূহৰ অত্যাধিক প্ৰচাৰ
v. মাক আৰু পৰিয়ালৰ লোকসকলৰ আৱেগিক দুৰ্বলতা

2. শিশুৰ বাণিজ্যিক খাদ্যসমূহৰ প্ৰচাৰৰ ইতিহাস আৰু IMS এক্তক কিয় পাচ কৰা হ’ল

3. IMS ৰ প্ৰচাৰক কিয় নিয়ন্ট্ৰিত কৰিব লাগে?
i. BPNI কি হয়?
ii. IMS এক্তৰ ১০ টা উলংঘণৰ বিষয়ে BPNI ৰ তালিকা
iii. BPNI ৰ দ্বাৰা অভিযোগ এটা কেনেকৈ পঞ্জীয়ণ কৰা হয়

4. IMS কোম্পানীসমূহে তেওঁলোকৰ যোগাযোগৰ সামগ্ৰীত স্তনপান কৰোৱাৰ লাভসমূহৰ বিষয়ে কিয় কয়?",https://www.youtube.com/watch?v=nh_HU1Kaz2w&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=33
306,"1. স্তন কঠিন হোৱা
    a. স্তন কঠিন হোৱা কি হয়?
    b. স্তন কঠিন হোৱা আৰু স্তন ভৰি থকাৰ মাজৰ পাৰ্থক্য
    c. স্তন কঠিন হোৱাৰ কাৰণসমূহ 
    d. স্তন কঠিন হোৱাক কেনেকৈ চিকিৎসা কৰা হয় ?
    e. স্তন কঠিন হোৱাক প্ৰতিৰোধ কৰা 
2. মাষ্টাইতিচ
    a. মাষ্টাইতিচ কি হয়?
    b. বন্ধ নলিৰ চিকিৎসা নকৰিলে কেনেকৈ মাষ্টাইতিচ উৎপন্ন হ’ব পাৰে ?
    c. মাষ্টাইতিচৰ কাৰণসমূহ
    d. মাষ্টাইতিচৰ চিকিৎসা
    e. মাষ্টাইতিচ প্ৰতিৰোধ কৰা",https://www.youtube.com/watch?v=_iRRtB0hgAA&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=11
307,"1. ক্ষত বা কৰ্কশ স্তনাগ্ৰ 
    a. ক্ষত বা কৰ্কশ স্তনাগ্ৰৰ কাৰণসমূহ
        i. স্তনাগ্ৰৰ পৰা স্তনপান
        ii. ভেঁকুৰ বা বেক্টেৰিয়াৰ সংক্ৰমণ
        iii. প্ৰতিটো স্তনপানৰ পাছত স্তনাগ্ৰক চাফা কৰাৰ অভ্যাস 
        iv. বন্ধ জিভাৰ শিশু
    b. ক্ষত বা কৰ্কশ স্তনাগ্ৰৰ চিকিৎসা 
    c. ক্ষত বা কৰ্কশ স্তনাগ্ৰ প্ৰতিৰোধ কৰা
2. চেপেটা বা ওলোটা স্তনাগ্ৰ
    a. চেপেটা বা ওলোটা স্তনাগ্ৰ কি হয়?
    b. চেপেটা বা ওলোটা স্তনাগ্ৰৰ ক্ষেত্ৰত কি কৰিব লাগে 
    c. চেপেটা বা ওলোটা স্তনাগ্ৰৰ ক্ষেত্ৰত কি ত্যাগ লাগে",https://www.youtube.com/watch?v=WJ866ur8r6g&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=12
308,"1. নবজাতক এটাক কেনেকৈ হেন্দল কৰা হয়
   a. হাতৰ স্বাস্থ্যবিধি
   b. নবজাতক এটাক কেনেকৈ ধৰিব লাগে

2. নাভিৰ ৰচিৰ যত্ন
    a. সতৰ্কতা
    b. সংক্ৰমণ

3. নবজাতক এটাক আহাৰ খুওঁৱা আৰু উগাৰ মৰোৱা 
    a. স্তনপান আৰম্ভ কৰা
    b. স্বতন্ত্ৰভাবে স্তনপান কৰোৱা
    c. ছালৰ লগত ছালৰ স্পৰ্শ
    d. ভোকলগাৰ সংকেতসমূহ
    e. উগাৰ মৰা

4. দাইপৰ লগোৱা 
    a. প্ৰতিবাৰ মলত্যাগৰ পাছত নবজাতক এটাক কেনেকৈ চাফা কৰিব লাগে
    b. সতৰ্কতা

5. দাইপৰ ৰাচ 
   a. দাইপৰ ৰাচ কি হয়
   b. কাৰণসমূহ
   c. প্ৰতিৰোধ আৰু চিকিৎসা

6. শোৱাৰ মূলকথাখিনি
   a. শোৱাৰ পেতাৰ্ণ
   b. হঠাতে শিশু মৃত্যুৰ লক্ষণ (SIDS)
   c. সতৰ্কতা",https://www.youtube.com/watch?v=vkDNE0CL4-c&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=13
309,"1. আপুনি কেতিয়া নবজাতক শিশু এটাক স্নান কৰাবলৈ আৰম্ভ কৰিব পাৰে?
    a. সুস্থ শিশু
    b. কম জন্ম ওজনৰ শিশু
2. নবজাতক এটাক স্নান কৰোৱাৰ সময়ত ল’বলগা সতৰ্কতাসমূহ
3. স্পঞ্জ স্নান
    a. সতৰ্কতাসমূহ
    b. প্ৰণালী
4. নিয়মিত স্নান
    a. সতৰ্কতাসমূহ
    b. প্ৰণালী
5. পাৰম্পৰিক স্নান
    a. প্ৰণালী
6. সুৰক্ষাৰ টিপচ প্ৰধানকৈ-
    a. পাহাৰীয়া ঠাইত বসবাস কৰা শিশুৰ বাবে
    b. ঠাণ্ডা অঞ্চলত বসবাস কৰা শিশুৰ বাবে
7. ক্ৰেদল কেপ
    a. ক্ৰেদল কেপ কি হয়?
    b. কাৰণ
    c. চিকিৎসা",https://www.youtube.com/watch?v=kT8mMBRnE_I&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=14
310,"1) প্ৰয়োজনীয় পুষ্টিকৰ পদাৰ্থসমূহ
2) লুপ্ত হৈ থকা ভোক
3) টাইপ 1 পুষ্টিকৰ পদাৰ্থসমূহ
4) টাইপ 2 পুষ্টিকৰ পদাৰ্থসমূহ
5) প্ৰতিটো কেতেগৰিত অন্তৰ্ভুক্ত কৰা প্ৰয়োজনীয় পুষ্টিকৰ পদাৰ্থৰ নামসমূহ
6) বৃদ্ধি হোৱাত অসমৰ্থতা
7) টাইপ 1 আৰু টাইপ 2 পুষ্টিকৰ পদাৰ্থসমূহৰ মাজৰ পাৰ্থক্য:
- আমাৰ শৰীৰৰ কলাসমূহত সিহতৰ উপস্থিতি
- স্তনৰ গাখীৰত সিহতৰ উপলদ্ধতা
- সিহতৰ অভাৱৰ বাবে আমাৰ শৰীৰে কৰা প্ৰতিক্ৰিয়া
- সিহতৰ অভাৱসমূহৰ মূল্যায়ন
- সিহতৰ অভাৱসমূহৰ চিকিৎসা",https://www.youtube.com/watch?v=17-3a8yC_j8&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=22
311,"1. জাংক খাদ্য কি হয়?
2. জাংক খাদ্য ব্যৱ্হাৰ বৰ্দ্ধিত হোৱাৰ কাৰণসমূহ
a. জাংক খাদ্যৰ সহজ উপলদ্ধতা
b. আহাৰ প্ৰস্তুত কৰিবলৈ মাকসকলৰ সময়ৰ অভাৱতা
c. জাংক খাদ্যৰ মূল্য কম হোৱা
d. অভিভাৱকসকলে খাদ্যৰ প্ৰতি সন্তানৰ ভালপোৱা আৰু বেয়াপোৱাক অৱজ্ঞা কৰা 
e. ঘৰতে তৈয়াৰী আহাৰৰ ভিন্নতা কম হোৱা
f. জাংক খাদ্যলৈ আসক্ত হোৱা
g. আমাৰ খাদ্য খোৱাৰ পেটাৰ্ণৰ ওপৰত মোদ সলনি হোৱাৰ প্ৰভাৱ
h. সংগত থকা লোকে দিয়া চাপ
3. বিভ্ৰান্ত কৰা বিজ্ঞাপনবিলাক
a. জাংক খাদ্যক ত্যাগ কৰিবলৈ উপায়সমূহ
b. ভাল প্ৰেৰণাৰ উৎস হোৱা
c. পুৰষ্কিত কৰিবলৈ এৰক
d. খাদ্য খাওঁতে বিভ্ৰান্ত নহ’ব
e. ঘৰতে তৈয়াৰী আহাৰত ভিন্নতা আনক
f. সন্তানৰ ভালপোৱা আৰু বেয়াপোৱাক বিবেচিত কৰক
4. জাংক খাদ্যক স্বাস্থ্যকৰ খাদ্যৰে সলনি কৰা
5. কিশোৰসকলে পানীয় বস্তু সেৱন কৰাৰ বিষয়ে গাইদলাইনচ",https://www.youtube.com/watch?v=kN3BPBLlNg8&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=21
312,"1. শিশুৰ খাদ্য প্ৰস্তুত কৰোতে আৰু খুৱাওঁতে স্বচ্ছতাৰ গুৰূত্ব
2. ব্যক্তিগত স্বচ্ছতা বাহাল ৰাখিবৰ বাবে গাইদলাইনচ:
- কাপোৰ-কানি পিন্ধা
- চুলি
- আঙুলিৰ নখ
- আ-অলংকাৰ
- শৰীৰত থকা কটা ঠাই আৰু ঘাঁহক ঢকা
- হাত কিয় ধুব লাগে
- খাদ্য প্ৰস্তুত কৰা, জমা ৰখা আৰু খুওঁৱা ঠাইত নকৰিবলগীয়া কামসমূহ
- হাতদুটা ধোৱাৰ সঠিক পদ্ধতি
- ল’ৰা-ছোৱালীক সিহতৰ হাতদুটা ধুবলৈ শিকোৱা
- হাতদুটা কেতিয়া ধুব লাগে",https://www.youtube.com/watch?v=O7qcSCkh0cw&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=27
313,"• শিশুৰ খাদ্য প্ৰস্তুত কৰাৰ সময়ত অনুসৰণ কৰিবলগীয়া খাদ্য সুৰক্ষাৰ গাইদলাইনচ
  ◦ চাফ-চিকুণ কৰাৰ গাইদলাইনচ যেতিয়া শিশুৰ খাদ্য প্ৰস্তুত কৰে
  ◦ খাদ্য ৰন্ধাৰ গাইদলাইনচ

• শিশুৰ খাদ্য খুওঁৱাৰ সময়ত অনুসৰণ কৰিবলগীয়া খাদ্য সুৰক্ষাৰ গাইদলাইনচ
  ◦ চাফ-চিকুণ কৰাৰ গাইদলাইনচ যেতিয়া শিশুৰ খাদ্য খুৱাব
  ◦ শিশুটোক খাদ্য খুৱাওঁতে ডিঙিত খুন্দা মাৰি ধৰাক ত্যাগ কৰিবলৈ গাইদলাইনচ

• শিশুৰ খাদ্যক জমা ৰাখিবলৈ খাদ্য সুৰক্ষাৰ গাইদলাইনচ
  ◦ ৰন্ধা খাদ্যক জমা ৰাখিবলৈ গাইদলাইনচ
    ▪ ফ্ৰিজৰ বাহিৰত
    ▪ ফ্ৰিজ এটাৰ ভিতৰত
  ◦ খাদ্য সামগ্ৰীক জমা ৰখাৰ গাইদলাইনচ",https://www.youtube.com/watch?v=lj0_apqp4zs&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=15
314,"1. কিশোৰৰ সংজ্ঞা
2. কিশোৰ অৱস্থাত পুষ্টিৰ গুৰূত্ব
3. কিশোৰ অৱস্থাত প্ৰয়োজন হোৱা পুষ্টিসমূহ
4. কিশোৰৰ বাবে নিৰামিষ বিধিসমূহ প্ৰস্তুত কৰা
a. চয়াবিন কাটলেত
b. জোৱাৰ আৰু বিলাহীৰ চীলা
c. চীনাবাদামৰ কাৰি
d. পাৰ্ল মিলেত আৰু জোৱাৰ শাক-পাচলিৰ খিচৰি
e. ষ্টাফদ পৰাথা তিলৰ গুটিৰ চাটনিৰ সৈতে
5. বিধিসমূহত থকা পুষ্টিকৰ পদাৰ্থসমূহ",https://www.youtube.com/watch?v=arqkPE3Dxhc&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=16
315,"1. কিশোৰৰ সংজ্ঞা
2. কিশোৰ অৱস্থাত প্ৰয়োজন হোৱা পুষ্টিসমূহ
3. কিশোৰ অৱস্থাত পুষ্টিৰ গুৰূত্ব

4. কিশোৰৰ বাবে আমিষ বিধিসমূহ প্ৰস্তুত কৰা
      a. ডিম শাকৰ ভুৰ্জি
      b. ছাগলী ঠেঙৰ চোপ
      c. ছাগলীৰ লিভাৰ আৰু হাওঁফাওঁৰ কাৰি
      d. ডিল পাতৰ সৈতে চিকেনৰ কীমা 
      e. মাছৰ কাৰি

5. বিধিসমূহত পোৱা পুষ্টিকৰ পদাৰ্থ
6. আমিষ বিধিসমূহৰ পুষ্টিগত লাভসমূহ",https://www.youtube.com/watch?v=J9zWKEhGX0c&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=17
316,"- প্ৰটিনৰ গুৰূত্ব
- চৰ্বীৰ গুৰূত্ব
- ভিটামিন A ৰ ভূমিকা
- B-ভিটামিনচৰ ভূমিকা 
- ফ’লেতৰ গুৰূত্ব
- আইৰন আৰু ভিটামিন C ৰ ভূমিকা
- কেলচিয়াম আৰু ভিটামিন-D ৰ ভূমিকা
- ক’লাইনৰ ভূমিকা
- জিংকৰ ভূমিকা 
- আয়’দিনৰ ভূমিকা
- মেগনেচিয়ামৰ ভূমিকা
- পদাৰ্থৰ অপব্যৱ্হাৰক ত্যাগ কৰা
- ওজন বাহাল ৰখাৰ গুৰূত্ব 
- চৰ্বীহীন কম ওজনৰ শৰীৰ আৰু নবজাতকৰ স্বাস্থ্যত ইয়াৰ প্ৰভাব 
- মেদবহুলতা আৰু ভ্ৰুণৰ বৃদ্ধিত ইয়াৰ প্ৰভাব 
- খাদ্যৰ উৎসসমূহ",https://www.youtube.com/watch?v=4aC8Le5TFQo&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=26
317,"1. গৰ্ভধাৰণৰ সময়ত পুষ্টিকৰ পদাৰ্থ বেছিকৈ থকা আহাৰৰ গুৰূত্ব
2. সঠিক গৰ্ভকালীন ওজন অটুত ৰখা 
3. জননীসংক্ৰান্তীয় নিম্ন পুষ্টিৰ ফলাফলসমূহ
4. গৰ্ভধাৰণৰ সময়ত বৰ্জনীয় বস্তুসমূহ
5. পুষ্টিকৰ উপাদানৰ শোষণক বৃদ্ধি কৰিব পাৰি সঠিক ৰন্ধনৰ পদ্ধতিসমূহ ব্যৱ্হাৰ কৰি:
*ভিজোৱা
*গঁজালি উলোৱা/অংকুৰিত কৰা 
*ভজা
*কিম্বন

6. গৰ্ভবতী মহিলাৰ বাবে পুষ্টিকৰ উপাদানযুক্ত বিধিসমূহ 
*ক’লা চকুৰ বিনৰ ইদলি 
*মিলেত খিচিৰি 
*মগু মাহৰ ৰাপ",https://www.youtube.com/watch?v=KvbHD65cDqA&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=44
318,"- গৰ্ভাৱস্থাৰ সময়ত আমিষ খাদ্যৰ গুৰূত্ব  
- প্ৰটিন, জিংক, ক’লাইন, আইৰন আৰু কেলচিয়াম প্ৰচুৰ পৰিমাণে থকা আমিষ খাদ্যসমূহ 
- ভ্ৰুণৰ বৃদ্ধি আৰু বিকাশৰ বাবে অপৰিহাৰ্য পুষ্টিকৰ পদাৰ্থসমূহ 

বিভিন্ন আমিষ বিধিসমূহ 
- কেৰালা ষ্টাইলৰ ডিমৰ কাৰি 
- চিকেন চেট্টিনাদ 
- চিকেন লিভাৰ চুক্কা 
- শাকৰ কাৰিত মাছ 
- মিতবল কাৰি 
- এই সকলো বিধিসমূহৰ পৰা পোৱা বিভিন্ন পুষ্টিকৰ পদাৰ্থসমূহ",https://www.youtube.com/watch?v=qQSQm2uq0B8&list=PLW1XlJ-Yzv-OwN65cGdHDE4LTIUlgleQq&index=28
